,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
46372,0kQAjxPajzGhPbNgjZ0A1p,Con tutto l'amore che posso,36,213600,0,['Claudio Baglioni'],['5zBAb4P2NoTps0shbgZvgj'],1972,0.281,0.121,4,-13.265999999999998,0,0.0359,0.82,4.07e-06,0.0786,0.14400000000000002,110.36399999999999,4
46685,3uNFRvQVEIEsQgHdZFw6Dk,La petite fille de la mer - Remastered,52,354907,0,['Vangelis'],['4P70aqttdpJ9vuYFDmf7f6'],1973-01-01,0.20800000000000002,0.153,6,-19.343,0,0.033,0.9470000000000001,0.778,0.1,0.0385,89.65299999999999,3
47121,61SM5Yro6495ms4xSGjv1l,Io me ne andrei,41,311973,0,['Claudio Baglioni'],['5zBAb4P2NoTps0shbgZvgj'],1973-05-02,0.33299999999999996,0.132,11,-14.522,0,0.0364,0.5539999999999999,9.09e-06,0.111,0.0805,122.01899999999999,4
47211,4QNTuaDSBZTg7sKEF8zXf4,Le singe bleu - Remastered,40,460413,0,['Vangelis'],['4P70aqttdpJ9vuYFDmf7f6'],1973-01-01,0.27699999999999997,0.0104,9,-27.489,0,0.0356,0.9940000000000001,0.9,0.0897,0.0945,97.51899999999999,3
47220,5GmNpR6bCLGk2tdUTFfNJM,Tubular Bells - Pt. II,40,1397160,0,['Mike Oldfield'],['562Od3CffWedyz2BbeYWVn'],1973-02-01,0.28600000000000003,0.239,4,-16.94,0,0.0327,0.493,0.755,0.0921,0.135,82.803,4
47380,2lNgKt1ssKQ140nbYHmxvQ,Just To Keep You Satisfied,38,270333,0,['Marvin Gaye'],['3koiLjNrgRTNbOwViDipeA'],1973-08-28,0.263,0.22399999999999998,5,-16.315,0,0.0345,0.637,2.62e-05,0.0636,0.161,93.501,3
47613,1rSirOSgJ7I6OyoOIpQ5N4,Quarto de Hotel,52,162187,0,['Hareton Salvanini'],['5Uzu2l04ozg2ibMyevkKFV'],1974-01-01,0.294,0.168,0,-9.714,0,0.032,0.94,0.848,0.354,0.0386,73.086,1
47674,5Bq7fGTTrjWACyQSn6zpRx,The Way We Were - Soundtrack Version,49,231267,0,['Barbra Streisand'],['7jmTilWYlKOuavFfmQAcu6'],1974-01-01,0.214,0.12,6,-17.4,0,0.0387,0.986,0.0204,0.0789,0.0691,101.713,4
47843,29OG9zJjZgQvFMfGVB09Lt,Corcovado,43,237212,0,"['Elis Regina', 'Antônio Carlos Jobim']","['0yFvXd36g5sNKYDi0Kkvl8', '3pO5VjZ4wOHCMBXOvbMISG']",1974-06-17,0.16899999999999998,0.134,2,-16.454,0,0.0369,0.945,0.0185,0.0944,0.114,49.408,4
47919,4mraRJO2iZA5WQ5dxlSQx9,Heather,42,520533,0,['Billy Cobham'],['0IwfuIL3gUJxjzUqY3wJ3j'],1974,0.35100000000000003,0.0079,10,-27.866,0,0.0323,0.9640000000000001,0.9440000000000001,0.0949,0.040999999999999995,132.805,4
47920,27krluDgmk6gkX8IX5ZnEo,"Albumblatt In E Minor, Op.117, MWV U134",42,289000,0,"['Felix Mendelssohn', 'Daniel Barenboim']","['6MF58APd3YV72Ln2eVg710', '78sEozQOEJxzXegUuqRSgH']",1974-01-01,0.19,0.0672,4,-23.67,0,0.036000000000000004,0.9890000000000001,0.917,0.07,0.0606,67.532,3
48029,5B6z6YJHsR0BUqKamRrvI6,Guinnevere,39,278533,0,"['Crosby, Stills, Nash & Young']",['1CYsQCypByMVgnv17qsSbQ'],1974-08-19,0.33799999999999997,0.111,11,-18.994,0,0.0372,0.862,0.00995,0.12,0.165,109.20200000000001,4
48033,0rq6hS5hn4lLWLedk7CtpE,Some Misunderstanding,39,489493,0,['Gene Clark'],['040Bv6cZTRh30LyyYVXgJX'],1974-09-01,0.336,0.23600000000000002,4,-15.627,0,0.0294,0.361,0.0219,0.11,0.131,141.871,4
48182,1lIOMibFPfFYlJnjQaZluo,They Won't Go When I Go,37,358933,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1974-07-22,0.158,0.215,6,-12.594000000000001,0,0.0313,0.878,0.368,0.124,0.0369,78.65,4
48204,7vkQRaewfpJ8HaW1ZCOekH,Passion Flower,37,336333,0,"['Grover Washington, Jr.']",['05YVYeV4HxYp5rrWalvuE1'],1974,0.272,0.268,9,-11.592,0,0.0324,0.76,0.963,0.107,0.0388,127.319,4
48359,6RipbJl00ATUBclT3l0aKm,Too Shy To Say,35,209000,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1974-07-22,0.177,0.20600000000000002,6,-13.735,0,0.0323,0.868,0.000337,0.138,0.0781,48.405,4
48374,2hdqQznTXT1M96p0v64ABI,Eldorado Overture,35,133027,0,['Electric Light Orchestra'],['7jefIIksOi1EazgRTfW2Pk'],1974-09-01,0.195,0.281,4,-16.852999999999998,0,0.0425,0.78,0.915,0.146,0.11,73.53699999999999,4
48522,6pnwfWyaWjQiHCKTiZLItr,Shine On You Crazy Diamond (Pts. 1-5),67,811077,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1975-09-12,0.266,0.294,7,-11.937999999999999,0,0.0291,0.7709999999999999,0.6970000000000001,0.107,0.0397,137.941,3
48630,3OCxOUUH3FUf8xk0RuWADJ,ザ・ワード II,54,183570,0,['セキトオ・シゲオ'],['4fP5zCJRf168wiWHG9tR9m'],1975-01-25,0.295,0.17600000000000002,2,-13.949000000000002,0,0.0397,0.8490000000000001,0.659,0.105,0.147,120.47,4
48949,6CoQyyWTIjzaVoBnZMH8kw,First Chakra Keynote C (Red) - (Bonus Version) (Remastered),43,171107,0,"['Steven Halpern', 'Iasos']","['2J3qGaj5UzHvu0fjlLgb8k', '33CRejQfhC9RbBrPHMKgAd']",1975-05-05,0.212,0.0039299999999999995,2,-28.139,0,0.0741,0.993,0.688,0.11199999999999999,0.0362,68.033,4
49100,5hO2SJYP4vsO6h7ms8Rvyg,A Spaceman Came Travelling,40,311573,0,['Chris de Burgh'],['2RpHsROrX075xfIwHn6B2U'],1975-01-01,0.33899999999999997,0.218,2,-15.88,0,0.0356,0.68,0.00037400000000000004,0.0871,0.0691,99.77,4
49112,3hrt1fLgEZIZPONUbcDY0c,"Köln, January 24, 1975, Pt. II A - Live",40,894733,0,['Keith Jarrett'],['0F3Aew9DSd6fb6192K1K0Y'],1975-11-30,0.32,0.242,4,-17.111,0,0.0485,0.856,0.746,0.114,0.0399,112.59899999999999,4
49294,3qq8XPwF2DoBhENRgLQ7ET,Becalmed - 2004 Digital Remaster,37,236760,0,['Brian Eno'],['7MSUfLeTdDEoZiJPDSBXgi'],1975-09-01,0.182,0.0444,6,-26.303,0,0.0416,0.963,0.889,0.342,0.0473,119.434,4
49421,2jpZQpn8OAb48YeP7bUneW,Juan Diecinueve Cuarenta y Uno,36,156000,0,['Camilo Sesto'],['2Cy7KBSkqu7otJfuMTWT7Y'],1975-07-18,0.16,0.161,2,-14.777999999999999,0,0.0404,0.799,0.8,0.0856,0.0345,107.859,1
49530,2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scène (Moderato)",66,166867,0,"['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']","['3MKCzCnpzw3TjUYs2v7vDA', '2tfWguHr2nj4e8KXLKciVq', '5yxyJsFanEAuwSM5kOuZKc']",1976,0.136,0.16399999999999998,4,-18.756,0,0.0364,0.9109999999999999,0.9159999999999999,0.109,0.071,58.303000000000004,4
49669,3TqoXM2sHgEFXgd1ywgyZf,Je vais t'aimer,53,327200,0,['Michel Sardou'],['0krCd0zVANPv9ryri4T0TO'],1976-01-01,0.289,0.27399999999999997,9,-14.38,0,0.0319,0.795,0.0145,0.5820000000000001,0.146,131.47899999999998,4
49672,1PoaSCeoBUCPg25k7XTvNN,The Single Petal Of A Rose - The Queen's Suite,53,244933,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1976-01-01,0.331,0.0294,3,-22.342,0,0.0445,0.991,0.883,0.107,0.0475,85.67399999999999,4
49867,2W9nORoo7SapVCyZdkG3wT,Music to Soothe the Savage Snake Plant,47,203229,0,['Mort Garson'],['0WmzT6tMLhdST5BfYagbha'],1976,0.251,0.287,9,-17.858,0,0.0377,0.828,0.93,0.10099999999999999,0.0397,117.944,4
49940,0e6CAQsSJ7wneNwVtG4rOX,Rhapsody in Green,45,207698,0,['Mort Garson'],['0WmzT6tMLhdST5BfYagbha'],1976,0.183,0.0935,5,-22.076,0,0.0467,0.953,0.915,0.0757,0.132,69.949,4
50061,1eZfMt7r4l33HkFHJ6ffJo,Lost Inside of You,42,174667,0,"['Barbra Streisand', 'Kris Kristofferson']","['7jmTilWYlKOuavFfmQAcu6', '0vYQRW5LIDeYQOccTviQNX']",1976-11,0.248,0.28,9,-11.72,0,0.0298,0.8240000000000001,0.7609999999999999,0.128,0.0618,101.546,4
50123,3krJjPBQtnNLUHZUKzrieP,"Requiem in D Minor, K.626: III. Sequentia: f. Lacrimosa",41,197333,0,"['Wolfgang Amadeus Mozart', 'Berliner Philharmoniker', 'Herbert von Karajan', 'Wiener Singverein']","['4NJhFmfw43RLBLjQvxDuRS', '6uRJnvQ3f8whVnmeoecv5Z', '5zCaQxjl110XTrm4LQ1CxY', '35QSympF887CO8h5eZHme2']",1976-01-01,0.0717,0.127,2,-18.352,0,0.0356,0.966,0.7859999999999999,0.0897,0.0658,76.66199999999999,4
50181,3NlS13lSrtQAL9Nf7ZNoRW,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 14, Scene (Moderato)",40,180640,0,"['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']","['3MKCzCnpzw3TjUYs2v7vDA', '2tfWguHr2nj4e8KXLKciVq', '5yxyJsFanEAuwSM5kOuZKc']",1976,0.0958,0.21100000000000002,4,-19.252,0,0.043,0.9470000000000001,0.848,0.149,0.0416,82.53399999999999,4
50326,2LETLpcnlbL2d5IbnNYLf8,"Swan Lake, Op.20, Act II: 13. Dances of the Swans",38,1070773,0,"['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']","['3MKCzCnpzw3TjUYs2v7vDA', '2tfWguHr2nj4e8KXLKciVq', '5yxyJsFanEAuwSM5kOuZKc']",1976,0.292,0.0664,1,-22.206,0,0.0423,0.9420000000000001,0.7440000000000001,0.0769,0.0739,108.91,4
50384,7lY6qt63y0Ag5lpHMVglLo,"Symphony No.3 in F, Op.90: 3. Poco allegretto",38,403333,0,"['Johannes Brahms', 'Cleveland Orchestra', 'Lorin Maazel']","['5wTAi7QkpP6kp8a54lmTOq', '0jJszR81GjA87jeRq0Jgwz', '3EQvBmWlfyaRLGDuVfKmve']",1976-01-01,0.0746,0.0327,0,-27.191,0,0.0412,0.9590000000000001,0.8859999999999999,0.087,0.0504,75.083,3
50395,2US7yMSPawyCkLKVShkHyk,Dwa serduszka,37,179336,0,['Mazowsze'],['1e8yvNz0bQq8RdTC2i9Zwk'],1976-10-12,0.251,0.121,9,-16.702,0,0.0406,0.955,6.22e-06,0.193,0.121,83.055,4
50427,0XLH43dcYq2pOe7COx8gPT,Wisdom Eye,37,190067,0,['Alice Coltrane'],['0oKYiTD5CdNbrofRvM1dIr'],1976,0.35100000000000003,0.0225,4,-30.405,0,0.0423,0.981,0.828,0.08199999999999999,0.0994,80.9,5
50733,7nxWzxIaXdYGeLRNvnueyZ,Einsamer Hirte,51,263627,0,"['James Last', 'Gheorghe Zamfir']","['5UyJW2eCOuXtyYftgbMxZG', '12FFWdcxApUNXV9TljwDpT']",1977-01-01,0.336,0.259,2,-13.337,0,0.0412,0.7809999999999999,0.799,0.0784,0.10400000000000001,131.607,4
50819,55mCj2LMr3csP88djkFpPN,Estate,48,387133,0,['João Gilberto'],['77ZUbcdoU5KCPHNUl8bgQy'],1977,0.298,0.18100000000000002,11,-20.734,0,0.0333,0.872,0.0909,0.0881,0.102,111.16799999999999,4
50839,2yEpIibskkd64N9l5NsuJC,Besame Mucho,47,526200,0,['João Gilberto'],['77ZUbcdoU5KCPHNUl8bgQy'],1977,0.355,0.233,2,-20.342,0,0.0334,0.68,0.42,0.151,0.175,114.995,4
51190,2yfKkvgywRAY9xy849piLp,Subterraneans - 2017 Remaster,40,343173,0,['David Bowie'],['0oSGxfWSnnOXhD2fKuz2Gy'],1977,0.158,0.159,6,-16.85,0,0.0363,0.653,0.39299999999999996,0.0942,0.0597,132.245,4
51298,0aNR6X577yLyosQc7OMjR8,Castle Walls,38,358867,0,['Styx'],['4salDzkGmfycRqNUbyBphh'],1977-01-01,0.287,0.26899999999999996,0,-18.385,0,0.036000000000000004,0.253,0.00418,0.0599,0.174,126.663,4
51328,5id8E9yAsSjcuSyCqTQEXp,Oasis,38,242493,0,['Pat Metheny'],['3t58jfUhoMLYVO14XaUFLA'],1977-05-01,0.242,0.0946,3,-23.421999999999997,0,0.0331,0.9670000000000001,0.9540000000000001,0.11599999999999999,0.0527,94.848,4
51468,1S4P7FNKSozIWwmkhb9VGq,The Last Battle,36,729160,0,"['John Williams', 'London Symphony Orchestra']","['3dRfiJ2650SZu6GbydcHNb', '5yxyJsFanEAuwSM5kOuZKc']",1977-01-01,0.292,0.249,2,-14.242,0,0.036000000000000004,0.82,0.836,0.36,0.11,136.715,4
51995,7c3mNZeY0Sa90U5T0uglkT,Love Is A Many Splendored Thing - From “Grease”,44,83133,0,['James Getzoff'],['5iN9imkmbKGycRQZZMTNgw'],1978-04-04,0.239,0.252,1,-13.668,0,0.0347,0.938,0.9209999999999999,0.105,0.0973,94.87100000000001,3
52017,3QpN3dazIcMNqru0L1qLMt,2/2 - Remastered 2004,44,578467,0,['Brian Eno'],['7MSUfLeTdDEoZiJPDSBXgi'],1978,0.063,0.0295,2,-25.697,0,0.0361,0.976,0.9470000000000001,0.10800000000000001,0.0572,67.369,4
52023,5z1E46RvhI34TTM2FDMPrp,1/2 - Remastered 2004,44,727080,0,['Brian Eno'],['7MSUfLeTdDEoZiJPDSBXgi'],1978,0.133,0.0159,5,-25.925,0,0.0481,0.972,0.943,0.08900000000000001,0.0371,80.176,4
52198,3ri0htgKMnyu4z4JtXVVZx,Feelings,41,213320,0,['Perry Como'],['5v8jlSmAQfrkTjAlpUfWtu'],1978-04-01,0.28300000000000003,0.294,4,-14.597000000000001,0,0.0289,0.733,0.000136,0.252,0.126,78.267,4
52311,66zOdwAIuFXNrB3kcnrkyr,"Nocturne No.19 in E minor, Op.72 No.1",39,252000,0,"['Frédéric Chopin', 'Claudio Arrau']","['7y97mc3bZRFXzT2szRM4L4', '5k15M5itLxlNtLk7BGpGa1']",1978-01-01,0.28300000000000003,0.0352,4,-21.772,0,0.04,0.99,0.915,0.135,0.0502,69.512,3
52412,2gwZLmCiPFtMiTt4FlP9t7,Paint it Black (feat. The Royal Choral Society),38,330000,0,"['London Symphony Orchestra', 'Royal Choral Society']","['5yxyJsFanEAuwSM5kOuZKc', '5ZZuomULtPht0QLx2k0PEt']",1978-07-01,0.196,0.29600000000000004,5,-18.333,0,0.0415,0.68,0.868,0.131,0.155,142.015,4
52651,62zuXt6X5B6YQOBNFV2eXG,The Thin Ice,56,146321,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1979-11-30,0.359,0.128,9,-16.983,0,0.0372,0.354,0.0018100000000000002,0.6559999999999999,0.17800000000000002,110.35,3
52659,5HAjss9faCAowGY8dM24r6,Is There Anybody Out There?,56,161595,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1979-11-30,0.307,0.0742,9,-27.159000000000002,0,0.0359,0.723,0.308,0.11,0.0394,118.59100000000001,4
52694,3QEWEv1tvHmVgsT5THpGDn,Don't Leave Me Now,54,255934,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1979-11-30,0.302,0.111,9,-19.78,0,0.0349,0.0847,0.777,0.621,0.0393,123.021,3
52701,7FCiDC7ojdm19CJePq6QAe,Vera,53,93356,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1979-11-30,0.183,0.162,4,-22.191,0,0.151,0.6779999999999999,0.022000000000000002,0.11900000000000001,0.0839,34.717,4
53094,77jtRwmEIXGog0tPfQTcsV,"Tosca / Act 3: ""E lucevan le stelle""",43,176107,0,"['Giacomo Puccini', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Nicola Rescigno']","['0OzxPXyowUEQ532c9AmHUR', '0Y8KmFkKOgJybpVobn1onU', '2Ek1WGW7WeyDoxsZiu0AAd', '0q361GTlmwBoXupFQc0T8v']",1979-01-01,0.213,0.153,11,-17.132,0,0.0409,0.9790000000000001,0.012,0.0854,0.0704,80.332,4
53758,0W4kuUA1ZoBrJ6ELXRgLE9,"Le Carnaval des Animaux, R. 125: 7. Aquarium",51,151173,0,"['Camille Saint-Saëns', 'Pascal Rogé', 'Cristina Ortiz', 'London Sinfonietta', 'Charles Dutoit']","['436sYg6CZhNefQJogaXeK0', '5X5cGjYEmKnuihYXEePQcs', '36BgOKslOMQpqjTGn9wSuY', '68kuKZp7yrgzZpoh5m6dWA', '0Ku5VBNL7cfGXRhp2BxXEQ']",1980-01-01,0.192,0.0371,9,-35.398,0,0.0409,0.9840000000000001,0.937,0.129,0.147,136.14700000000002,3
53916,7A33297CjJmbDyRB8GGIRA,Te Amaré,47,210476,0,['Silvio Rodríguez'],['4rUyBlggM5tZUH5QZn9ZuO'],1980-01-01,0.322,0.087,11,-14.482999999999999,0,0.0455,0.976,0.00139,0.0983,0.187,82.199,3
53959,75Q2oWlmhsTiM9KTbjyduU,The Plateaux Of Mirror - 2004 Digital Remaster,46,253893,0,"['Harold Budd', 'Brian Eno']","['3uOCouLFR4bVx0XeiQJSbl', '7MSUfLeTdDEoZiJPDSBXgi']",1980,0.23399999999999999,0.0138,8,-30.699,0,0.0487,0.988,0.83,0.106,0.0344,91.085,4
54066,1OKVR9o7DqdEztpSm6pnnW,恋人よ - Original Analog Version,44,251493,0,['Mayumi Itsuwa'],['2nVXKyk0tpwNNdD8BBcqvH'],1980,0.316,0.248,4,-13.841,0,0.0333,0.441,1.09e-05,0.0986,0.162,139.114,4
54340,0ycQOJSAh2HXg1DaKLGoRX,Above Chiangmai - 2004 Digital Remaster,40,175747,0,"['Brian Eno', 'Harold Budd']","['7MSUfLeTdDEoZiJPDSBXgi', '3uOCouLFR4bVx0XeiQJSbl']",1980,0.239,0.00371,1,-34.16,0,0.0494,0.996,0.907,0.132,0.07,132.22299999999998,4
54390,5cEhagdSGrYJLOaZ1hvM9A,Han Solo and the Princess,39,207427,0,"['John Williams', 'London Symphony Orchestra']","['3dRfiJ2650SZu6GbydcHNb', '5yxyJsFanEAuwSM5kOuZKc']",1980-01-01,0.156,0.0229,11,-25.37,0,0.0368,0.391,0.887,0.0946,0.035,81.895,4
54710,2imEJFMzabMMNbgqkhJ11a,Bang Bang (My Baby Shot Me Down),52,205773,0,['Frank Sinatra'],['1Mxqyy3pSjf8kZZL4QVxS0'],1981-01-01,0.22399999999999998,0.18,9,-15.659,0,0.0345,0.867,3.96e-06,0.37,0.179,78.01899999999999,3
54868,5S10I8WhtpaT3uS7AaPYZG,B Minor Waltz - Remastered,46,196027,0,['Bill Evans'],['4jXfFzeP66Zy67HM2mvIIF'],1981-02-02,0.348,0.19399999999999998,11,-16.429000000000002,0,0.0437,0.938,0.934,0.131,0.10099999999999999,76.568,4
54877,1pEeWKbTCtRsjtyG9Jxp7L,Memory,46,315627,0,"['Andrew Lloyd Webber', '""Cats"" 1981 Original London Cast', 'Elaine Paige']","['4aP1lp10BRYZO658B2NwkG', '5PwgSnrvg48DYvdsf2Y2ZD', '7KckozT8XPOqtgJjpAcrnA']",1981-01-01,0.239,0.127,5,-16.427,0,0.0341,0.759,0.00328,0.0907,0.0765,94.825,3
55132,0kEBYD0sMCPtsfpwFLG9aj,"The Planets, Op. 32: 2. Venus, the Bringer of Peace",41,517000,0,"['Gustav Holst', 'Berliner Philharmoniker', 'Herbert von Karajan']","['5B7uXBeLc2TkR5Jk23qKIZ', '6uRJnvQ3f8whVnmeoecv5Z', '5zCaQxjl110XTrm4LQ1CxY']",1981-01-01,0.0864,0.00922,5,-32.924,0,0.0396,0.943,0.531,0.106,0.0301,85.28399999999999,3
55294,0xWZKUjJg2AxTIQCEfyJyZ,September Fifteenth,39,462347,0,"['Pat Metheny', 'Lyle Mays']","['3t58jfUhoMLYVO14XaUFLA', '3yjmQDYGp9XYnFwptDvYc4']",1981-04-27,0.305,0.0466,2,-23.628,0,0.0407,0.983,0.9259999999999999,0.0819,0.07,74.567,4
55320,50cMrOfKBp3Eh3ndjiuJad,Water Music: Andante,39,138093,0,"['George Frideric Handel', 'John Eliot Gardiner', 'English Baroque Soloists']","['1QL7yTHrdahRMpvNtn6rI2', '1qIRoGEKXINqrCx5N1engi', '3OtZV9aCZ6G004vjOQcf59']",1981,0.2,0.0511,1,-22.129,0,0.0415,0.958,0.816,0.191,0.147,82.294,3
55939,4BTKLuoeQilGkBi47bt2hs,"Nocturne No.15 In F Minor, Op.55 No.1",45,280000,0,"['Frédéric Chopin', 'Daniel Barenboim']","['7y97mc3bZRFXzT2szRM4L4', '78sEozQOEJxzXegUuqRSgH']",1982-01-01,0.249,0.0268,5,-27.721999999999998,0,0.05,0.9940000000000001,0.8420000000000001,0.0772,0.125,79.83800000000001,4
55978,6wK08nOPL1aZW4oL2A9PUp,"Songs My Mother Taught Me from Gypsy Melodie, Op. 55",45,174640,0,"['Yo-Yo Ma', 'Patricia Zander']","['5Dl3HXZjG6ZOWT5cV375lk', '3awsO3EshEt2f0FkcBYYpC']",1982,0.209,0.0277,0,-24.695999999999998,0,0.0394,0.978,0.8390000000000001,0.19699999999999998,0.069,97.78,4
56101,142Cyvjn8CLONFRDTK7SGh,Borderline,42,277733,0,['Chris de Burgh'],['2RpHsROrX075xfIwHn6B2U'],1982-12-19,0.35600000000000004,0.0901,2,-15.705,0,0.0306,0.79,5.49e-06,0.12300000000000001,0.131,74.67699999999999,4
56166,7tIqp3EpbkLompKEciJpqg,"Night, Pt. 2: Midnight",41,84974,0,['George Winston'],['3jdODvx7rIdq0UGU7BOVR3'],1982-01-01,0.336,0.0008880000000000001,2,-30.173000000000002,0,0.0632,0.968,0.0995,0.076,0.153,122.552,5
56276,25NKS4Vv5pIxfBPye964QD,"Mozart: Requiem in D Minor, K. 626: I. Introitus",40,257160,0,"['Nikolaus Harnoncourt', 'Vienna State Opera Chorus', 'Rachel Yakar']","['0AeOzXbHJu8q2xqILEOLEO', '7dG0oG7NmmndPNaORvzwj9', '0mkHwsA137YVctQX4L3aOf']",1982,0.135,0.0934,2,-20.649,0,0.0379,0.992,0.731,0.0744,0.0615,92.84299999999999,4
56624,7yCiB5SKKm9guqoonT9kVI,"Water Music Suite No. 1 In F, HWV 348: 2. Adagio e staccato",57,133840,0,"['George Frideric Handel', 'The English Concert', 'Trevor Pinnock']","['1QL7yTHrdahRMpvNtn6rI2', '2Oz3z7PPQUMU2KNYgcO1sA', '25mbgceDJKxXGP8c5FmC83']",1983-01-01,0.201,0.036000000000000004,1,-24.204,0,0.0445,0.95,0.8909999999999999,0.11599999999999999,0.0842,106.02,4
56939,4FkBydqPtECsV1O5z2VIpZ,Papa Can You Hear Me?,46,210627,0,['Barbra Streisand'],['7jmTilWYlKOuavFfmQAcu6'],1983-11-08,0.268,0.14400000000000002,10,-16.267,0,0.038,0.9309999999999999,1.63e-06,0.09300000000000001,0.132,90.46,1
57061,23ItRtrVX4vF30wGrzfznf,When the Tigers Broke Free,44,192161,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1983-03-21,0.275,0.23199999999999998,0,-16.512,0,0.0418,0.769,0.00278,0.428,0.0586,83.935,4
57067,5k89hpsgTdxmt2Y5m1lWGs,"Cello Suite No. 5 in C Minor, BWV 1011: IV. Sarabande",44,198427,0,"['Johann Sebastian Bach', 'Yo-Yo Ma']","['5aIqB5nVVvmFsvSdExz408', '5Dl3HXZjG6ZOWT5cV375lk']",1983,0.0873,0.0253,0,-29.803,0,0.0441,0.929,0.8540000000000001,0.10800000000000001,0.0511,84.78,1
57254,3TILjRV9ZYEEfJcF6Re3H4,"Cello Suite No. 5 in C Minor, BWV 1011: IV. Sarabande",41,198320,0,"['Johann Sebastian Bach', 'Yo-Yo Ma']","['5aIqB5nVVvmFsvSdExz408', '5Dl3HXZjG6ZOWT5cV375lk']",1983,0.0874,0.0169,0,-32.245,0,0.0478,0.937,0.773,0.10800000000000001,0.05,85.068,1
57337,7GIrmKsto81NqfojCzICJ1,The Emperor,40,164613,0,"['John Williams', 'London Symphony Orchestra']","['3dRfiJ2650SZu6GbydcHNb', '5yxyJsFanEAuwSM5kOuZKc']",1983-01-01,0.139,0.14400000000000002,6,-16.415,0,0.0372,0.94,0.965,0.114,0.0368,141.97299999999998,3
57484,4nP86q91nSOxRoIXoPGJB6,Same Girl,38,175133,0,['Randy Newman'],['3HQyFCFFfJO3KKBlUfZsyW'],1983-01-12,0.322,0.0347,2,-18.39,0,0.0375,0.978,0.00132,0.11599999999999999,0.0993,77.233,3
57731,7bvuOKIFqMyRSkLozmaoRg,Adagio For Strings And Organ In G Minor,53,708933,0,"['Tomaso Albinoni', 'Berliner Philharmoniker', 'Herbert von Karajan', 'David Bell', 'Leon Spierer']","['17OArJzEhRR3OmhtGcnfBq', '6uRJnvQ3f8whVnmeoecv5Z', '5zCaQxjl110XTrm4LQ1CxY', '29BEmD7wvKp6F5GTCcejY3', '3Fh9zNaErzNE0uHLwrsION']",1984-01-01,0.0781,0.0462,0,-23.246,0,0.0365,0.5589999999999999,0.863,0.188,0.0343,81.291,4
57750,50mwGp3PgKoZldhBvfy2cf,Against The Sky - 2005 Digital Remaster,53,292213,0,"['Harold Budd', 'Brian Eno']","['3uOCouLFR4bVx0XeiQJSbl', '7MSUfLeTdDEoZiJPDSBXgi']",1984,0.115,0.00151,10,-36.995,0,0.0454,0.9890000000000001,0.82,0.11199999999999999,0.0298,69.634,4
57880,3EHPjIZ7U2i7rU7vfLRLgi,Song For the Morning Star,50,256027,0,['R. Carlos Nakai'],['2D38buglrcCl9TMZ45tkh1'],1984-12-31,0.318,0.008190000000000001,6,-32.489000000000004,0,0.0485,0.996,0.929,0.0877,0.151,76.402,3
58008,3P7VUd2zZQiAGoHVv5kx6P,Melting Snow,47,431240,0,['Riley Lee'],['7eJJlXsiOqFXsaxRDyelMO'],1984-01-01,0.14400000000000002,0.0435,9,-23.517,0,0.0507,0.993,0.693,0.0804,0.107,66.023,4
58127,0eBr9W1GE5nou99gRdy02J,"Symphony No.5 in C Minor, Op.67: 1. Allegro con brio",44,442000,0,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']","['2wOqMjp9TyABvtHdOSOTUS', '6uRJnvQ3f8whVnmeoecv5Z', '5zCaQxjl110XTrm4LQ1CxY']",1984-01-01,0.305,0.259,0,-15.179,0,0.0378,0.937,0.88,0.0922,0.165,98.086,4
58172,2Ef5Vgw0ShuKGoNfO6Nrof,Late October - 2005 Digital Remaster,44,284133,0,"['Harold Budd', 'Brian Eno']","['3uOCouLFR4bVx0XeiQJSbl', '7MSUfLeTdDEoZiJPDSBXgi']",1984,0.207,0.007690000000000001,1,-32.85,0,0.0431,0.995,0.966,0.321,0.0456,122.714,4
